doc_name,page_number,text,length
ppp_engcomp,11,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 11 circuitos integrados, engenheiro de controle industrial, engenheiro projetista VHDL, engenheiro de sistemas, gerente de engenharia. 3. MATRIZ CURRICULAR As diretrizes e a matriz curricular são descritas nesta seção. 3.1 DIRETRIZES PARA A CONSTRUÇÃO DA MATRIZ CURRICULAR A matriz curricular foi construída a partir das seguintes premissas: 1. A atuação do profissional formado no curso deve estar situada na interface científica e tecnológica entre a engenharia elétrica/eletrônica e a ciência da computação; 2. O perfil do egresso deve atender às “diretrizes curriculares para os cursos de engenharia” e “diretrizes curriculares de cursos da área de computação e informática”, propostas pelo Conselho Nacional de Educação, vinculado ao Ministério da Educação; 3. A vocação científica e tecnológica e a organização das matrizes curriculares dos departamentos foram aproveitadas e ampliadas; 4. As disciplinas que apresentam o mesmo conteúdo programático foram divididas entre os departamentos, ficando o enfoque e o conteúdo sob a responsabilidade dos docentes das áreas correlatas de cada departamento; 5. As disciplinas comuns poderão ser oferecidas pelos departamentos em sistema de alternância ou em semestres consecutivos; 6. Uma porcentagem do número total de créditos ficou reservada para disciplinas optativas eletivas, podendo compor um perfil. O número de perfis profissionais não é restrito e eles poderão ser propostos em qualquer momento. Os perfis sugeridos devem observar as áreas de interface entre engenharia elétrica/eletrônica e ciências da computação; 7. Uma porcentagem do número total de créditos ficou reservado, na forma de créditos trabalhos em atividades acadêmicas complementares (AACs), com o objetivo de flexibilizar a formação profissional, científica, social e cultural do estudante; 8. Somente disciplinas consideradas básicas das duas áreas de interface foram alocadas na matriz curricular; 9. As disciplinas básicas e comuns da matriz curricular dos cursos de engenharia, que atualmente são de responsabilidade dos Departamentos de Sistemas e de Ciências de Computação, foram computadas separadamente e consideradas pertencentes ao núcleo básico e comum; 10. A carga horária de aulas formais deve ser a menor possível, resguardadas as especificidades de cada disciplina. 3.2 DISCIPLINAS Na Figura 1 é ilustrado o organograma das disciplinas. O curso é formado por quatro blocos principais: um bloco básico para toda a carreira, um bloco de disciplinas de engenharia, outro de disciplinas de computação e o de disciplinas optativas",2651
ppp_engcomp,12,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 12 eletivas (incluindo perfis de ênfase). A distribuição das ementas considera as diretrizes para os cursos de engenharia e ciências da computação sugeridas pelo CNE. Figura 1. Organograma dos núcleos de disciplinas do curso. As disciplinas do núcleo básico comum são constituídas a partir do conteúdo das disciplinas profissionalizantes, evitando repetições de conteúdo e excesso de carga horária. A constituição das disciplinas dos núcleos básico e profissionalizante segue as seguintes diretrizes: 1. O núcleo básico é constituído por um grupo de disciplinas que reúne o conteúdo essencial para satisfazer ao perfil profissional projetado, entendendo se como a formação sólida em áreas como física e matemática; 2. O núcleo profissionalizante deve proporcionar um perfil fortemente baseado em engenharia eletrônica, computação e áreas de interface; 3. As disciplinas do núcleo profissionalizante têm como finalidade englobar o conteúdo das áreas de: 3.1. Processamento digital de sinais para aplicações em todas as áreas de engenharia elétrica e computação; 3.2. Microeletrônica: projetos de circuitos integrados analógicos e digitais; 3.3. Sistemas digitais; 3.4. Robótica e automação; 3.5. Telecomunicações; 3.6. Engenharia de Software; 3.7. Sistemas Computacionais Distribuídos; 3.8. Computação Gráfica; 3.9. Banco de Dados; 3.10. Hipermídia e Multimídia; 3.11. Programação Matemática. As disciplinas que não constam do elenco atual dos cursos de engenharia elétrica e ciências da computação poderão ser criadas de acordo com as Organograma das disciplinas Física Matemática Química Humanidades Administração e economia Núcleo básico comum Núcleo básico Profissionalizantes Engenharia elétrica/eletrônica Núcleo básico Profissionalizantes Computação Optativas/CEEs Engenharia de computação",1880
ppp_engcomp,13,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 13 necessidades de atualização, com isso, as disciplinas que formam o corpo básico de ambos os cursos deverão ser agrupadas ou condensadas para acomodar as novas disciplinas, mantendo a carga horária em padrão adequado. 3.3 DESCRIÇÃO DA MATRIZ CURRICULAR A matriz curricular é mostrada e discutida nesta seção. A Tabela 1 mostra a duração do curso, a Tabela 2. Resumo da quantidade de horas do curso de engenharia de computação. Tabela 3. Resumo do número de horas por semestre. Na Grade curricular a matriz curricular do curso de Engenharia de Computação. Os dados completos das disciplinas, incluindo ementas e pré requisitos, podem ser consultados no sistema Júpiter2 da USP, que gerencia os cursos de graduação. A um crédito aula atribui se uma hora aula e a um crédito trabalho, duas horas aula. Tabela 1. Duração do curso de engenharia de computação. Duração Ideal 10 semestres Mínima 08 semestres Máxima 15 semestres Tabela 2. Resumo da quantidade de horas do curso de engenharia de computação. Carga Horária Aula Trabalho Subtotal Obrigatória 2895 1110 4005 Optativa Eletiva 315 0 315 Optativa Livre 180 0 180 Total 3390 1110 4500 (Estágio: 180) (AAC: 120) Tabela 3. Quadro resumo da distribuição por semestre das disciplinas obrigatórias e optativas eletivas. Período Crédito aula Crédito trabalho Carga Horária Primeiro 27 2 465 Segundo 27 2 465 Terceiro 28 2 480 Quarto 28 4 540 Quinto 26 2 450 Sexto 24 7 570 Sétimo 25 6 555 Oitavo 08 0 120 Nono 0 12 3601) Décimo 0 0 0 Sub total 193 37 4005 Optativas eletivas 21 0 315 Optativas livres 12 0 180 Total 226 37 4500 (1) Inclui estágio supervisionado e projeto de formatura. A carga horária de crédito trabalho é contada em dobro. 2 O endereço do sistema Júpiter é http://sistemas2.usp.br/jupiterweb.",1844
ppp_engcomp,14,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 14 Grade Curricular Disciplinas obrigatórias (sequência aconselhada) https://uspdigital.usp.br/jupiterweb/listarGradeCurricular?codcg=97&codcur=97001&codhab=0&tipo=N Estágio e Projeto de formatura são atividades obrigatórias, sendo que o aluno se matricula em “Estágio” em pelo menos 1 semestre e em “Projeto de formatura” em um dos semestres. 3.4 CARGA DIDÁTICA TOTAL DO CURSO O curso apresenta a seguinte distribuição de carga horária: 1. 4500 horas totais de atividades, sendo: 1.1. 1800 horas de atividades didáticas versando sobre conteúdos básicos, correspondendo a 40,0% do total de horas; 1.2. 1845 horas de atividades didáticas versando sobre conteúdo profissionalizante, correspondendo a 41,0% do total de horas; 1.3. 495 horas de atividades didáticas correspondentes a disciplinas de livre escolha, perfazendo 11,0% do total de horas; 1.4. 120 horas de créditos trabalhos em atividades acadêmicas complementares (AACs), 1.5. 180 horas dedicadas ao projeto de formatura, que correspondem a 4,0% do total de horas; 1.6. 180 horas dedicadas ao estágio curricular supervisionado, que correspondem a 4,0% do total de horas. Tabela 4. Distribuição da carga total entre os núcleos didáticos básico e profissionalizante. O ciclo básico é subdividido para visualização mais adequada. Núcleo / Área 1o 2o 3o 4o 5o 6o 7o 8o 9o 10o No. horas % do total Matemática (básico) 120 120 180 60 60 540 12.0 Ciências de computação (básico) 150 120 120 300 60 750 16.7 Física (básico) 105 105 210 4.6 Química (básico) 60 60 1,3 Informação profissional (básico) (1) 30 30 0.7 Disciplinas de engenharia (perfil/básico) (2) 60 30 30 60 30 210 4.7 Engenharia elétrica (profissionalizante) 30 150 180 210 150 105 120 945 21.0 Ciências de computação (profissionalizante) 120 360 420 900 20.0 Optativas eletivas e livres 495 495 11.0 Estágio supervisionado 180 180 4.0 Projeto de formatura 180 180 4.0 Total 465 465 480 540 480 570 555 120 360 495 4500 100,00 (1) disciplinas oferecidas pelo SEL EESC e SSC ICMC. (2) disciplinas básicas de engenharia e conhecimentos gerais que contemplam o perfil profissional estabelecido pelo CNE. Na Tabela 5 são ilustradas as disciplinas da matriz curricular, carga horária e suas respectivas classificações de acordo com a divisão ilustrada na Tabela 4. Esta classificação é utilizada para comparar o conteúdo programático de cada uma delas com o conteúdo proposto pelas diretrizes curriculares. Por meio de comparação fica",2530
ppp_engcomp,15,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 15 demonstrada a aderência de conteúdo ao que estabelece a resolução CNE/CES 2/2019. Tabela 5. Lista de disciplinas e classificação de acordo com o núcleo didático. Período Sigla Disciplina Carga horária Núcleo Básico: Matemática 1º. SMA 0300 Geometria Analítica 60 1º. SMA 0353 Cálculo I 60 2º. SMA 0354 Cálculo II 60 2º. SMA 0304 Álgebra Linear 60 3º. SMA 0355 Cálculo III 60 3º SME 0340 Equações Diferenciais Ordinárias 60 5º. SME 0620 Estatística I 60 4º. SMA 0356 Cálculo IV 60 3º. SME 0602 Cálculo Numérico 60 Subtotal 540 Núcleo básico: Ciências de computação 1º. SSC 0600 Introdução à Ciência da Computação I 60 1º. SSC 0601 Laboratório de Introdução à Ciência da Computação I 90 2º. SSC 0603 Estrutura de Dados I 120 3º. SCC 0606 Estrutura de Dados II 120 4º. SCC 0607 Estrutura de Dados III 90 4º. SSC 0902 Organização e Arquitetura de Computadores 90 4º. SCC 0604 Programação Orientada a Objetos 120 5º. SME 0610 Programação Matemática 60 Subtotal 750 Núcleo Básico: Física 1º. 7600005 Física I 75 1º. 7600109 Laboratório de Física Geral I 30 2º. 7600006 Física II 75 2º. 7600110 Laboratório de Física Geral II 30 Subtotal 210 Núcleo Básico: Química 2º. 7500012 Química Geral 30 2º. 7500017 Química Geral Experimental 30 Subtotal 60 Núcleo Básico: Informação profissional 1º. 9700102 Introdução à Engenharia de Computação 30 Subtotal 30 Núcleo Básico: Engenharia (perfil profissional) 1º. IAU 0126 Humanidades e Ciências Sociais 30 1º. IAU 0678 Desenho 30 2º. SET 0623 Mecânica dos Sólidos 30 3º. SHS 0619 Fenômenos de Transporte 30 6º. SEP 0529 Administração e Empreendedorismo 30 6º. SEP 0587 Princípios de Economia 30 7º. SHS 0623 Gestão Ambiental para Engenheiros 30 Subtotal 210 Núcleo Profissionalizante: Engenharia elétrica 2º. SEL 0637 Circuitos Elétricos Lineares em Corrente Contínua 30 3º. SEL 0441 Laboratório de Medidas e Circuitos Elétricos 30 3º. SEL 0628 Sistemas Digitais 60 3º. SEL 0602 Circuitos Elétricos 60 4º. SEL 0606 Laboratório de Sistemas Digitais 30 4º. SEL 0604 Sinais e Sistemas 60 4º. SEL 0607 Fundamentos de Semicondutores 30",2152
ppp_engcomp,16,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 16 4º. SEL 0608 Eletromagnetismo 60 5º. SEL 0609 Circuitos Eletrônicos I 60 5º. SEL 0611 Fundamentos de Controle 60 5º. SEL 0615 Processamento Digital de Sinais 30 5º. SEL 0612 Ondas Eletromagnéticas 60 6º. SEL 0610 Laboratório de Circuitos Eletrônicos 30 6º. SEL 0613 Circuitos Eletrônicos II 60 6º. SEL 0614 Microprocessadores e Aplicações 60 7º. SEL 0616 Princípios de Comunicação 45 7º. SEL 0617 Fundamentos de Microeletrônica 30 7º. SEL 0618 Projetos de Circuitos Integrados Analógicos 30 8º. SEL 0619 Comunicação Digital 30 8º. SEL 0620 Controle Digital 60 8º. SEL 0621 Projetos de Circuitos Integrados Digitais I 30 Subtotal 945 Núcleo Profissionalizante: Ciências de computação 5º. SSC 0640 Sistemas Operacionais I 120 6º. SSC 0641 Redes de Computadores 120 6º. SSC 0621 Modelagem Orientada a Objetos 60 6º. SCC 0640 Bases de Dados 120 6º. SSC 0904 Sistemas Computacionais Distribuídos 60 7º. SSC 0620 Engenharia de Software 120 7º. SCC 0630 Inteligência Artificial 90 7º. SCC 0605 Teoria da Computação e Compiladores 120 7º. SSC 0903 Computação de Alto Desempenho 90 Subtotal 900 Núcleo Geral: Estágio supervisionado, projeto de formatura e optativas eletivas e livres 7º. ao 10º. Optativas eletivas e livres 495 Subtotal 495 7º. ao 10º. Projeto de formatura 180 9º. e 10º. Estágio supervisionado 180 Subtotal 360 3.5 SOBRE OS CERTIFICADOS DE ESTUDOS ESPECIAIS Os Certificados de Estudos Especiais (CEEs) do Curso Interunidades de Engenharia de Computação, anteriormente denominadas Ênfases, foram delineadas desde a criação deste, com o objetivo do “aperfeiçoamento do perfil profissional do aluno deste curso, visando, por meio de conceitos e práticas envolvendo vários aspectos de sistemas computacionais e de telecomunicações modernos, a formação complementar e atual em áreas estratégicas de telecomunicações e computação”. Mais recentemente foi incluída a ênfase em Ciência de Dados, proposta pelo ICMC, com o intuito de incorporar esta nova área no currículo dos cursos. O conjunto de disciplinas que compõem cada uma das ênfases está listado na Grade Curricular do curso apresentada no sistema JupiterWeb. A seguir são delineados os objetivos de cada um dos quatro CEEs do Curso Interunidades de Engenharia de Computação, apresentados quando da criação destes, além do CEE em Ciência dos Dados. ""SISTEMAS COMPUTACIONAIS AVANÇADOS"": O CEE proposto tem como objetivo principal complementar a formação do Engenheiro de Computação com conceitos e prática envolvendo vários aspectos de sistemas computacionais modernos, permitindo, assim, uma formação complementar e atuante em áreas estratégicas da computação. Um dos objetivos deste CEE é permitir, com uma revisão periódica das disciplinas selecionadas, que o aluno possa",2821
ppp_engcomp,17,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 17 acompanhar o avanço dos sistemas computacionais. Assim, a estrutura proposta para este CEE não será estática, devendo ser revista periodicamente e atualizada, à luz do desenvolvimento e das necessidades da área. Para a obtenção do Certificado de Estudos Especiais em Sistemas Computacionais Avançados o aluno deverá cursar um mínimo de 5 (cinco) disciplinas dentre as disciplinas optativas eletivas elencadas para o certificado. ""SISTEMAS EMBARCADOS"": O CEE proposto tem como objetivo principal formar profissionais para o mercado de trabalho de computação embarcada, que está continuamente em ascendência no Brasil e no mundo. O objetivo deste CEE é introduzir os conceitos básicos de sistemas embarcados tanto do ponto de vista de conceito quanto de projeto e implementação. Serão estudados os microprocessadores, microcontroladores, processadores digitais de sinais, controladores lógicos programáveis e engenharia de software voltada para esta área. Associados a esses conceitos destacam se os seguintes tópicos: consideração sobre arquiteturas de computadores; linguagens de programação (C, Java, Assembler, Linguagens de Descrição de Hardware e outras); metodologias para desenvolvimento de coprojeto hardware/software, ferramentas de desenvolvimento EDA (Electronic Design Automation); projeto com microprocessadores, microcontroladores, DSPs (Digital Signal Processors) e CLPs (Controladores lógicos programáveis); processamento em tempo real; ferramentas de medição para avaliação e otimização da velocidade; área utilizada em circuitos e consumo de energia, dentre outros fatores para o desenvolvimento de sistemas embarcados. Para a obtenção do Certificado de Estudos Especiais em Sistemas Embarcados o aluno deverá cursar um mínimo de 6 (seis) disciplinas dentre as disciplinas optativas eletivas elencadas para o certificado, sendo pelo menos 3 (três) disciplinas de cada unidade. ""SISTEMAS DE COMUNICAÇÃO E COMPUTAÇÃO MÓVEL"": O CEE proposto tem como objetivo principal permitir que alunos do curso de graduação em Engenharia de Computação possam ter acesso ao conhecimento das inovações tecnológicas do setor de telecomunicações e computação móvel. Dois conjuntos de disciplinas, obrigatórias e optativas, compõem uma área de concentração que proporciona o estudo de fundamentos da comunicação digital, de redes fixas, móveis e faixa larga, comunicações via fibra óptica e via satélite, micro ondas, protocolos de comunicação, redes de computadores e integração de serviços. A linha mestra deste CEE consiste no estudo dos fundamentos da comunicação sem fio, o ambiente de propagação, a mobilidade por meio de células, a operação entre as diversas arquiteturas de redes e integração de serviços baseados em diversos padrões, e o estabelecimento de eficientes protocolos de comunicação. Para a obtenção do Certificado de Estudos Especiais em Sistemas de Comunicação e Computação Móvel o aluno deverá cursar um mínimo de 5 (cinco) disciplinas dentre as disciplinas optativas eletivas elencadas para o certificado. ""ROBÓTICA""",3124
ppp_engcomp,18,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 18 O CEE proposto tem como objetivo principal permitir que alunos do curso de Engenharia de Computação ampliem seus conhecimentos na área da robótica, além de formar profissionais especializados na área. A robótica é uma área de estudo relativamente recente e amplamente multidisciplinar, uma vez que a mesma combina conhecimentos de computação, engenharia elétrica e mecânica. Apesar da robótica, atualmente, apresentar se em franca ascensão, tanto na área industrial como na área científica, existe uma carência de profissionais qualificados na área. As disciplinas que compõem o CEE abordam diversas áreas de conhecimento como visão computacional, sistemas evolutivos, robótica móvel, sistemas inteligentes, robôs manipuladores e controle, reforçando o caráter multidisciplinar do CEE em Robótica. Para a obtenção do Certificado de Estudos Especiais em Robótica o aluno deverá cursar um mínimo de 6 (seis) disciplinas dentre as disciplinas optativas eletivas elencadas para o certificado, sendo pelo menos 3 (três) disciplinas de cada unidade. ""CIÊNCIA DE DADOS"" Como uma área multidisciplinar que combina áreas da matemática e da computação, como estatística, data mining e inteligência computacional, a ciência de dados tem o intuito de extrair conhecimento e informações a partir de uma grande quantidade de dados armazenados em bancos de dados ou coletados por dispositivos dedicados com sensores, como câmeras de vigilância, radares e smartphones. Para a obtenção do Certificado de Estudos Especiais em Ciência de Dados o aluno deverá cursar 6 (seis) disciplinas dentre as disciplinas optativas eletivas elencadas para o certificado, sendo 3 (três) disciplinas do Grupo 1 e 3 (três) disciplinas do Grupo 2. ""ENGENHARIA BIOMÉDICA"" Com caráter fortemente multidisciplinar, o CEE em Engenharia Biomédica visa fornecer ao aluno uma visão ampla dos vários campos de atuação do engenheiro biomédico. A engenharia biomédica é uma área que integra as várias áreas das ciências e biomedicina e é responsável por utilizar as tecnologias da engenharia a favor da medicina, desenvolvendo métodos inovadores que facilitam a prevenção, diagnóstico e tratamento de patologias. Assim, este CEE tem como objetivo principal complementar a formação do Engenheiro de Computação com conceitos e práticas complementares sobre a área de Engenharia Biomédica, dando mais ênfase nas áreas de Visão Computacional e Processamento de Imagens. Para a obtenção do Certificado de Estudos Especiais em Engenharia Biomédica o aluno deverá obter aprovação nas 5 (cinco) disciplinas do Grupo ""Disciplinas Obrigatórias"" e em 12 (doze) créditos aula em disciplinas do Grupo ""Disciplinas de Livre Escolha"". ""ENGENHARIA DE SOFTWARE"" O CEE proposto tem como objetivo principal complementar a formação do Engenheiro de Computação com conceitos e práticas complementares sobre a área de Engenharia de Software. O CEE permite um aprofundamento em três principais áreas da Engenharia de Software: Arquitetura de Software, Teste de Software e",3090
ppp_engcomp,19,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 19 Reuso de Software. Além disso, conceitos elementares e fundamentais sobre Sistemas de Informação estão incluídos neste CEE. Para a obtenção do Certificado de Estudos Especiais em Engenharia de Software, o aluno deverá cursar um mínimo de 5 (cinco) disciplinas dentre as disciplinas optativas eletivas elencadas para o certificado. Grade Curricular Acesso aos CEEs https://uspdigital.usp.br/jupiterweb/listarGradeCurricular?codcg=97&codcur=97001&codhab=0&tipo=N 3.6 SOBRE O ESTÁGIO CURRICULAR SUPERVISIONADO Segundo a Lei federal 11.788, de 25 de setembro de 2008, que dispõe sobre o estágio de estudantes, “O estágio relativo a cursos que alternam teoria e prática, nos períodos em que não estão programadas aulas presenciais, poderá ter jornada de até 40 (quarenta) horas semanais, desde que isso esteja previsto no projeto pedagógico do curso e da instituição de ensino”. Esta possibilidade só ocorre, pois no último ano do curso o aluno que está dentro do perfil acadêmico pode cursar apenas as disciplinas de Projeto de Formatura e de Estágio Supervisionado. Os alunos do curso poderão realizar seu estágio no exterior devendo o mesmo ser supervisionado por um docente da EESC ou do ICMC, a ser indicado no momento da solicitação de autorização para realizar o estágio. 3.7 SOBRE AS ATIVIDADES COMPLEMENTARES A formação do estudante em Engenharia de Computação contempla, além de suas atividades em salas de aula e de estudos formais, a convivência com os mais diversos setores e agentes da Universidade. Esta visão complementar de atividades intra e extraclasse permite que a vida acadêmica do aluno seja permeada por um conjunto amplo de atividades que complementa e reforça a aquisição de habilidades e desenvolvimento de competências, necessárias para que o estudante atinja o perfil esperado do profissional altamente qualificado. As AACs do ICMC e da EESC foram estabelecidas conforme as diretrizes nacionais e estaduais, e seguem a regulamentação da Universidade de São Paulo estabelecida na Resolução CoG, CoCEx e CoPq Nº 7788, de 26 de agosto de 2019 (USP,2019). As AACs fazem parte da grade curricular obrigatória do curso de Engenharia de Computação, sendo registradas para tal na forma de créditos trabalho. O aluno do curso deverá cumprir um mínimo de 120 horas em créditos trabalho oriundos de AACs (0 créditos aula), que podem ser desenvolvidas durante todos os semestres, do início ao final do curso de graduação. Para garantir uma experiência diversa do aluno aproveitando os diferentes tipos de AACs, um número de créditos e horas trabalho para as diferentes atividades foi especificado, onde um número maior de horas e créditos trabalho é atribuído a atividades com maior aderência ao projeto pedagógico do curso e exigência de maior dedicação dos alunos. A definição de quais atividades realizar é uma decisão individual do aluno, conforme sua orientação vocacional e plano de carreira. O estudante estrutura o seu",3026
ppp_engcomp,20,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 20 plano de ação e decide quais são as AACs que deseja se envolver, de acordo com as suas necessidades educacionais e o que é estabelecido no PPC do curso, à luz do perfil das competências, e pode desenvolver dentro ou fora dos muros da Universidade. O aluno deverá depois comprovar a realização das referidas horas em atividades AACs. O procedimento para o registro das horas de AACs, é disponibilizado junto aos Sistemas do Portal USP. A lista dos tipos de atividades, incluindo os números correspondentes de créditos e horas trabalho, foi definida pelas Comissões de Graduação da EESC e do ICMC, em conjunto com a Comissão de Coordenação do Curso de Engenharia de Computação (CoC EC), estando disponível para consulta dos alunos junto a seção do Serviço de Graduação e Secretaria do curso, e é apresentada na Tabela 6. Tabela 6. Relação de Atividades Acadêmicas Complementares, critérios de avaliação e quantidade de créditos Tipo de atividade Critério de avaliação de desempenho/Comprovante Créditos 1.1 Atividades Acadêmicas Complementares de Graduação (AACG) Monitoria em cursos de graduação Lista da secretaria do Depto 3 Bolsas em projetos de modalidade de ensino Termo de outorga (ou similar)/Relatório final aprovado 3 Premiações acadêmicas na graduação Indicação 1 Estágios acadêmicos não obrigatórios Comprovante da empresa com discriminação da quantidade de horas e menção da função 3 Participação na organização de eventos de graduação (inclui semanas de engenharia, seminários e conferências científicas) Certificado ou similar com o nome do aluno 2 Participação em programas de atividades extramuros relacionadas à prática profissional do curso de graduação no qual está matriculado Declaração do supervisor ou equivalente responsável pela atividade e relatório com evidências (fotos, vídeos, etc.) assinado pelo supervisor ou equivalente. Obs. Recomendação CoC Ambiental e Produção 3 Participação em atividades acadêmicas na Agência USP de Inovação Certificado ou similar com o nome do aluno 1 Participação em atividades de empreendedorismo e mercado financeiro Recomendação CoC Civil Declaração do responsável e relatório resumido dos resultados 1 Participação em visitas acadêmicas, culturais e de extensão monitoradas na Unidade Lista de participantes 1 Organização/apoio a visitas abertas à comunidade Recomendação CoC Produção Declaração do responsável pela atividade 2",2476
ppp_engcomp,21,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 21 Participação na Comissão da Semana de Recepção aos Calouros Certificado ou similar com o nome do aluno 1 1.2 Atividades Acadêmicas Complementares de Cultura e Extensão Universitária (AACCE) Participação em edição do Projeto Rondon Declaração 3 Representação discente em colegiados e entidades estudantis Resultado da eleição 1 Participação em cursos de extensão universitária cursando ou apoiando o oferecimento Recomendação CoC Produção Certificado de apoio ou conclusão do curso 1 Participação em empresas juniores Declaração do presidente da empresa júnior contendo lista dos integrantes e horas dedicadas no semestre 2 Participação em grupos e organizações que promovam ações sociais Declaração do responsável pelo grupo 2 Participação em programa de extensão de serviços à comunidade Declaração do responsável pelo grupo 2 Participação em competição estudantil inclui competição esportiva Recomendação CoC Materiais Declaração do responsável pelo grupo 1 Organização de competições esportivas – Recomendação CoC Civil Certificado ou declaração do responsável pelo grupo 2 Ministrar ou participar de treinamentos técnicos desde que fora de estágio 2 Recebimento de bolsas em projetos de modalidade cultura e extensão. Obs. contar a bolsa ou o projeto Declaração do coordenador do projeto 3 Recebimento de premiações sociais/comunitárias Certificado 1 Participação em semanas acadêmicas Declaração do docente responsável pela organização da Semana 1 Participação em atividades culturais em museus, institutos especializados e centros culturais, e curadoria Declaração 1 Participação em núcleos de apoio à cultura e extensão Declaração 1 Participação em congressos, seminários e conferências científicas com apresentação de trabalhos Certificado de apresentação do trabalho 1 1.3 Atividades Acadêmicas Complementares de Pesquisa (AACPq) Realização de iniciação científica Termo de outorga (ou similar para o Sistema USP) e relatório final 3 Recebimento de bolsas em projetos de modalidade de pesquisa Declaração do coordenador do projeto 3",2129
ppp_engcomp,22,"PROJETO PEDAGÓGICO DO CURSO DE ENGENHARIA DE COMPUTAÇÃO, ICMC E EESC, USP SÃO CARLOS 22 Recebimento de premiações científicas Resultado divulgado 1 Participação em atividades de pesquisa na Agência USP de Inovação Declaração da Agência 1 Participação na autoria de artigos científicos e nos registros de patentes Publicação ou aceite 1 O aluno realiza as atividades e faz o seu cadastro por meio de requerimento junto ao portal de Sistema USP (JupiterWeb) conforme as instruções publicadas. A comprovação da atividade é feita mediante os documentos solicitados e devem ser idôneas perante os órgãos oficiais e a legislação vigente. Após o cadastro do requerimento, o pedido é verificado pela Coordenação do Curso, podendo tal atividades de validação ser encaminhada por solicitação da CoC EC para outros órgãos das Unidades (p.ex. CCEx, Serviço de Graduação), e mesmo junto à docentes da USP, a fim de que contribuam com a validação dos registros. O coordenador irá verificar a adequação da natureza da atividade com o tipo proposto, seguindo a indicação da Tabela de Atividades Acadêmicas Complementares (AACs), e aprovar a carga horária adequada referente as atividades realizadas. Em função da tradição do Curso de Engenharia de Computação, neste tipo de atividades, parte significativa das AACs estão associadas a grupos de extensão estáveis e de tradição, orientados por docentes. Neste aspecto relacionado as AACs, os alunos de Engenharia de Computação são incentivados, desde o momento de ingresso no curso, ao desenvolvimento dessas atividades, com o primeiro contato que se inicia já na semana de recepção dos calouros, que inclui na sua programação a apresentação de grupos relacionados às atividades acadêmicas complementares. Os alunos têm a possibilidade de participar de trabalhos e projetos de prestação de serviços (Extensão) por meio de empresas juniores, de iniciativa dos alunos, ou através do desenvolvimento de projetos mais especialistas em determinadas áreas com a criação de grupos extracurriculares, como Warthog, FoG, Ganesh, Ada, Baja, Combustão, Tupã, entre outros. Além disso, os alunos organizam as semanas de engenharia, quando são tratados os mais diversos assuntos relativos principalmente à sua formação, com a apresentação de palestras, oferecimento de minicursos, realização de visitas técnicas e divulgação de oportunidades de estágios. No caso do curso de Engenharia de Computação é realizada a SEnC – Semana de Engenharia de Computação, que teve sua primeira edição em 2017. O Campus de São Carlos da USP oferece, também, a possibilidade de complementação de formação dos alunos através de cursos de informática, cursos de línguas e atividades culturais e esportivas, através do CEFER e do Centro Cultural, bem como outras atividades desenvolvidas por iniciativas próprias dos estudantes através de seu Centro Acadêmico (CAASO) e das Secretarias Acadêmicas das diversas áreas, particularmente a SAEComp para a Engenharia de Computação. Além destas atividades, diversos alunos participam como representantes discentes em órgãos colegiados e administrativos da Universidade, de acordo com os preceitos estatutários da mesma. Os alunos de Engenharia de Computação também contam com uma série de oportunidades vinculadas à proposta de Internacionalização da Universidade de São Paulo, enquadradas como atividades complementares, como Programas de Intercâmbio Acadêmico Internacionais com bolsas de estudo, como o Programa Santander Universidades (parceria do Governo do Estado) e Programas de Duplo",3533
